uid,anime_uid,score
297739,37033,7
323146,37033,7
297721,37033,8
305109,37033,5
271256,37033,10
297765,37033,6
297698,37033,8
297708,37033,7
272737,37033,10
297694,37033,8
322116,38084,10
321750,38084,8
321787,38084,1
321742,38084,10
321897,38084,9
254495,3092,2
6547,3092,10
29450,3092,8
111831,3092,9
33739,3092,10
271573,3092,3
223245,3092,2
17800,3092,8
25195,3092,8
29857,3092,10
120601,3092,9
6541,3092,10
187674,3092,2
55831,3092,3
6766,3092,10
9392,3092,4
154655,3092,3
4981,3092,9
11931,3092,4
48927,3092,9
275137,35860,9
277929,35860,8
293133,35860,3
270053,35860,6
288677,35860,4
270162,35860,9
272147,35860,8
275168,35860,6
273689,35860,10
275234,35860,5
272435,35860,10
312220,35860,8
272692,35860,9
303474,35860,3
270011,35860,8
275310,35860,7
307199,35860,9
275156,35860,8
275155,35860,7
270357,35860,5
227158,32380,9
266569,32380,8
231859,32380,7
222972,32380,8
275592,32380,3
319503,32380,10
221911,32380,7
221975,32380,8
222084,32380,4
227459,32380,3
221905,32380,7
256798,33263,9
288308,33263,2
264080,33263,8
265121,33263,7
284820,33263,5
266354,33263,10
262382,33263,10
241311,33263,6
233617,33263,9
233046,33263,9
259074,33263,8
264481,33263,1
259870,33263,9
258690,33263,9
302481,33263,7
248175,3750,5
30349,3750,9
14628,3750,9
14181,3750,8
222211,2273,7
78143,4080,8
18922,254,8
213499,11135,10
294190,13119,6
318266,29755,6
110407,3665,8
322401,37150,7
284105,37150,5
274852,37150,8
323091,11887,8
324509,39597,2
295407,82,9
218323,82,7
311942,82,9
204544,12403,7
325071,39597,9
325083,39597,7
244294,82,10
55503,82,8
226921,82,9
256835,11887,10
325562,39597,5
325392,39597,6
323509,39597,7
322612,39597,7
324575,39597,8
319612,11887,4
266132,11887,4
266597,11887,8
312670,11887,8
65751,11887,8
202963,11887,7
120093,11887,3
90065,11887,10
182317,11887,10
249517,11887,9
241219,11887,8
293144,11887,9
293477,11887,6
261346,11887,9
261547,11887,9
264849,11887,8
265613,11887,7
269188,11887,8
255842,11887,10
313615,11887,6
134919,11887,8
153701,11887,9
144941,11887,8
234017,11887,9
153713,11887,10
226133,11887,10
213079,11887,9
215172,11887,8
84751,11887,8
219185,11887,10
67357,11887,9
76433,11887,9
229635,11887,9
193189,11887,5
136127,11887,8
228482,11887,10
234447,11887,10
128477,11887,8
247330,11887,9
300524,11887,3
224519,11887,3
121047,11887,6
68167,11887,8
244397,11887,9
245352,11887,6
251512,11887,8
267253,11887,10
277034,11887,9
224193,11887,7
225305,11887,9
67255,11887,8
82338,11887,10
223894,11887,9
227803,11887,9
212939,11887,7
159933,11887,8
234417,11887,8
98499,11887,8
74459,11887,8
280948,11887,8
281827,11887,9
240651,11887,8
287871,11887,7
293712,11887,7
294433,11887,7
294940,11887,9
247108,11887,10
298346,11887,7
302090,11887,4
302507,11887,7
251943,11887,9
223735,11887,8
222482,11887,10
164305,11887,9
172787,11887,8
179210,11887,9
70161,11887,7
104587,11887,8
98995,11887,8
76257,11887,9
77053,11887,8
317503,11887,9
259100,11887,9
269949,11887,7
271532,11887,8
273192,11887,9
247909,11887,9
275373,11887,10
277219,11887,8
81514,11887,9
84979,11887,9
189331,11887,8
231980,11887,8
146073,11887,10
211077,11887,10
133897,11887,9
127265,11887,9
74043,11887,9
262812,11887,9
178773,11887,9
186182,11887,8
197271,11887,9
84671,11887,9
89063,11887,10
85467,11887,6
192353,11887,8
155817,11887,9
152813,11887,10
118353,11887,6
67951,11887,9
122335,11887,9
82346,11887,10
209306,11887,9
217592,11887,5
195898,11887,9
83281,11887,10
81656,11887,9
85115,11887,6
158709,11887,10
171423,11887,10
158467,11887,7
195582,11887,10
130453,11887,7
170917,11887,7
115625,11887,4
122203,11887,10
259645,11887,9
321047,11887,9
323764,11887,10
324007,11887,6
250193,11887,4
202040,11887,6
103517,11887,10
149465,11887,10
69489,11887,9
69857,11887,10
163381,11887,9
105491,11887,9
217776,11887,9
193242,11887,7
295487,11887,4
298515,11887,8
299054,11887,6
182230,11887,9
102839,82,9
218139,82,10
319710,82,7
261757,82,7
263820,82,7
210998,82,9
287754,82,9
107355,267,7
263382,267,9
141559,267,6
142661,267,6
257662,267,7
119241,267,9
64567,267,10
26068,267,9
210735,267,10
210618,267,7
58767,267,8
298592,267,7
210228,267,7
197688,267,9
231465,267,6
20739,267,8
215663,267,9
184571,267,9
325113,39597,10
325125,39597,10
325134,39597,2
325349,39597,2
322734,39597,9
325006,39597,9
325067,39597,7
322997,39597,10
325092,39597,1
325107,39597,4
325117,39597,4
323118,39597,4
323471,39597,4
325456,39597,9
322362,39597,3
322627,39597,8
325086,39597,5
325114,39597,10
255793,12403,6
207065,12403,9
139843,12403,9
110627,11887,9
115075,11887,8
153175,11887,9
67993,11887,6
90583,11887,10
145503,11887,7
89507,11887,10
81354,11887,10
74215,11887,10
68523,11887,9
180881,11887,8
144067,11887,7
204379,11887,6
128987,11887,10
172511,11887,8
217687,11887,10
160191,11887,8
314488,11887,9
272230,11887,8
250826,11887,10
319737,82,8
160799,82,10
298663,82,8
308305,82,8
324653,82,10
105,82,8
253212,82,9
212574,82,7
80870,82,9
301204,82,9
11629,82,8
8591,82,9
281154,82,9
274,82,9
147889,82,10
5969,82,9
253973,82,8
106781,267,8
74771,267,8
232597,267,9
47487,267,10
22037,267,8
207653,267,7
3215,267,8
11094,267,9
247944,267,8
19908,267,5
203374,267,9
227488,267,9
315567,267,8
284163,267,6
225897,267,10
234197,267,9
172717,267,7
240223,267,9
301394,267,9
302203,267,9
267110,15771,10
188415,15771,9
230381,15771,8
132325,15771,8
126015,15771,6
242692,15771,8
137815,15771,10
232420,15771,10
175633,15771,4
144779,15771,4
126747,15771,5
131023,15771,8
198095,15771,10
177315,15771,8
122499,15771,8
324186,39597,1
321282,39597,6
321877,39597,9
325420,39597,1
325116,39597,2
321325,39597,1
322227,39597,9
322662,39597,4
325466,39597,9
321236,39597,4
321209,39597,6
325047,39597,9
325048,39597,8
325057,39597,8
325051,39597,9
321752,39597,10
321253,39597,5
321739,39597,9
321733,39597,10
147445,12403,7
197082,12403,9
209485,12403,9
202208,12403,9
72725,12403,9
207693,12403,9
272429,12403,9
174863,12403,3
259058,12403,10
109525,12403,6
82432,12403,10
65297,12403,10
254307,12403,10
65273,12403,10
190003,12403,8
140373,12403,10
75505,12403,10
65407,12403,10
104835,12403,9
66745,12403,10
105797,11887,9
189025,11887,6
299150,11887,9
75253,11887,9
168451,11887,8
181801,11887,8
113095,11887,9
119855,11887,8
280044,11887,3
68853,11887,9
180225,11887,8
193375,11887,9
115221,11887,10
84101,11887,10
72163,11887,10
65611,11887,8
99079,11887,10
68141,11887,10
314527,11887,9
32311,3665,8
15488,4872,8
47039,267,9
35366,267,9
200449,267,8
78269,267,3
27841,267,4
6128,267,10
203426,267,8
167429,267,6
2728,267,10
226450,267,9
87,267,10
4992,267,8
2416,267,10
113509,267,6
1494,267,10
90281,267,8
8684,267,10
182635,267,8
1251,267,10
12720,267,9
185413,13119,8
183329,13119,5
188945,13119,9
223833,11135,10
216107,11135,9
209490,11135,10
245616,11135,9
301533,11135,8
234315,11135,9
211920,11135,10
201439,11135,8
202505,11135,10
307030,11135,9
272168,11135,10
312332,11135,2
301593,11135,5
197083,11135,10
184468,11135,10
245454,11135,7
176809,11135,8
184587,11135,10
180045,11135,10
69579,11887,9
148517,11887,9
115185,11887,9
72423,11887,3
66817,11887,10
95063,11887,9
80044,11887,7
68847,11887,9
251331,11887,4
104795,11887,9
165315,11887,8
97583,11887,6
75439,11887,7
69679,11887,9
82636,11887,10
162527,11887,5
185994,11887,9
68213,11887,9
101399,11887,10
98469,11887,9
202526,4080,6
17302,4080,8
237902,2273,9
310032,2273,9
209753,2273,8
297636,2273,8
200864,2273,6
268466,2273,8
298073,2273,8
286487,2273,7
17686,2273,9
264411,34745,7
108549,253,5
321003,38816,10
240220,29787,8
277084,3782,8
130965,2321,8
8329,2321,9
118493,4447,5
305622,1505,8
305448,4447,8
15669,5630,10
209713,5630,8
86577,5630,9
37884,5630,9
63853,5630,8
62795,5630,8
57861,5630,3
32099,5630,9
16013,5630,8
103961,5630,6
188512,5630,7
201380,5630,7
199251,5630,7
86665,5630,10
62723,5630,7
286068,5630,10
247676,5630,8
253278,5630,6
309076,5630,8
254431,5630,9
313444,5630,4
199490,5630,4
15890,5630,9
49891,5630,7
40371,5630,7
125669,5630,10
51509,5630,5
40311,5630,8
251289,5630,5
263916,5630,10
72839,5630,7
202380,5630,10
104685,5630,9
90477,5630,7
64867,5630,6
60573,5630,7
24751,5630,10
89509,5630,7
191351,5630,10
15981,5630,8
186151,5630,8
256560,5630,4
241271,5630,6
146953,5630,9
210613,5630,7
219491,5630,9
64633,5630,9
207554,5630,8
112449,5630,9
26638,5630,5
15101,5630,8
18493,5630,9
38149,5630,10
22247,5630,8
279295,5630,8
255597,5630,7
291340,5630,10
294455,5630,6
156985,5630,9
16083,5630,8
31193,5630,10
46749,5630,8
115113,5630,6
15529,5630,9
322640,12413,10
320220,12413,3
65403,12413,8
93813,12413,7
54759,5630,8
300187,5630,7
302379,5630,8
309553,5630,3
312401,5630,8
21392,5630,9
82476,5630,10
32794,5630,10
16006,5630,10
45157,5630,10
170715,5630,7
32395,5630,8
74021,5630,6
72297,12413,7
89377,12413,9
247203,12413,4
269311,12413,8
271624,12413,7
72673,12413,7
218160,12413,6
81418,12413,8
188499,12413,3
125553,12413,8
69177,12413,8
282137,12413,4
299968,12413,5
155447,12413,9
110065,12413,9
64607,12413,7
211187,12413,5
234623,12413,4
224499,12413,9
223139,12413,8
80132,5630,8
93785,5630,10
150833,5630,8
192161,5630,8
15913,5630,9
159421,5630,9
180495,5630,8
316787,5630,5
179759,5630,8
141659,5630,9
14093,5630,9
31968,5630,9
16459,5630,9
25163,5630,3
179326,5630,7
185816,5630,7
324063,5630,10
16050,5630,8
160891,12413,8
70175,12413,7
70811,12413,9
263016,12413,9
198076,12413,10
145029,12413,6
190138,12413,6
169583,12413,7
265525,12413,2
129219,12413,9
248935,12413,9
155355,12413,8
204086,12413,8
172613,12413,7
66439,12413,9
101501,12413,5
308035,12413,6
66949,12413,7
202362,12413,10
187040,12413,7
21888,4447,4
80732,4447,7
194211,2321,7
15019,2321,9
247798,2321,6
9237,2321,5
23253,2321,6
8879,2321,6
9251,2321,6
976,2321,10
18872,2321,9
294814,3782,8
193101,3782,8
13533,3782,9
16354,3782,10
240123,3782,7
15286,3782,7
7869,3782,9
165813,3782,9
300458,3782,6
219971,3782,5
6114,3782,10
92825,3782,7
9079,3782,9
6169,3782,8
196468,3782,8
201805,3782,3
12134,3782,8
12073,3782,8
220636,29787,8
215165,29787,9
212096,29787,8
267155,29787,6
234772,29787,7
207599,29787,10
215281,29787,7
206916,29787,6
207108,29787,7
206955,29787,8
239989,29787,9
215693,29787,9
206737,29787,7
207707,29787,8
206874,29787,6
206877,29787,9
206852,29787,8
321127,38816,9
321492,38816,7
320973,38816,5
321079,38816,8
321683,38816,9
323156,38816,10
321178,38816,4
321390,38816,5
321195,38816,9
320854,38816,9
320976,38816,9
320900,38816,8
152277,5630,6
102817,5630,9
37226,5630,6
153047,5630,7
32450,5630,8
15962,5630,10
162409,5630,9
16467,5630,9
21499,5630,6
15903,5630,8
14289,5630,8
32008,5630,9
30079,5630,7
15144,5630,9
17120,5630,6
21910,5630,9
100167,5630,8
152063,5630,4
137907,5630,5
16017,5630,9
193794,12413,7
59693,12413,8
84329,12413,3
64623,12413,6
94839,12413,8
167681,12413,8
58589,12413,8
182858,12413,6
64767,12413,8
78533,12413,7
287756,12413,5
64733,12413,8
144119,12413,1
107313,12413,9
58543,12413,9
60879,12413,8
150387,12413,10
93595,12413,8
64571,12413,8
60189,12413,3
47561,253,9
37064,253,10
23426,253,7
75173,253,8
4335,253,8
18870,253,8
273084,34745,8
255458,34745,8
267265,34745,9
270650,34745,9
258872,34745,8
267266,34745,6
267272,34745,8
265691,34745,9
255156,34745,9
265616,34745,9
255071,34745,9
265610,34745,9
265605,34745,7
265618,34745,8
201742,4181,10
205684,4181,10
200070,4181,10
82588,4181,10
216998,4181,10
205180,4181,10
23831,4181,6
13551,4181,9
142633,4181,8
249666,1472,5
86595,9465,7
158153,17949,10
80524,1254,8
133809,1254,10
288245,1254,6
295540,1254,7
255942,35507,7
256652,35507,9
258898,35507,10
258914,35507,6
261897,35507,9
252342,12445,6
309604,12445,6
309957,12445,7
65153,12445,8
281073,35507,10
258172,35507,7
258876,35507,3
200624,12445,8
75155,12445,9
182146,12445,10
257204,35507,5
257446,35507,9
259882,35507,3
261560,35507,7
223510,12445,7
215767,12445,10
122697,12445,6
88209,12445,9
258911,35507,10
258913,35507,10
258928,35507,7
113077,12445,9
64481,12445,7
278552,12445,8
280093,12445,10
280839,35507,7
285790,35507,7
285924,35507,8
294169,12445,7
70901,12445,7
253590,12445,6
258936,35507,9
258968,35507,8
258977,35507,8
259057,35507,9
259109,35507,9
259157,35507,7
259266,35507,7
293159,35507,5
269786,35507,6
261481,35507,6
324477,35507,6
261890,35507,5
255079,35507,6
255395,35507,6
255671,35507,8
255687,35507,10
256070,35507,9
256146,35507,7
256411,35507,8
257279,35507,6
257924,35507,8
258875,35507,10
258882,35507,9
258895,35507,7
258907,35507,7
258910,35507,9
258933,35507,8
259333,35507,8
259473,35507,8
260556,35507,7
261467,35507,2
261476,35507,10
261561,35507,7
263066,35507,9
264942,35507,6
269166,35507,10
270827,35507,10
273354,35507,9
277127,35507,8
277903,35507,8
117363,12445,10
105047,12445,9
319875,12445,4
214342,12445,8
242438,12445,10
256775,12445,10
275927,12445,9
276651,12445,5
88599,12445,8
100033,12445,9
106997,12445,8
65185,12445,7
161039,12445,10
147581,12445,9
147261,12445,7
127393,12445,10
289424,35507,10
290294,35507,3
293357,35507,9
295104,35507,8
299440,35507,7
299932,35507,8
301545,35507,7
311202,35507,9
255305,35507,6
255524,35507,8
256194,35507,7
256535,35507,7
256852,35507,10
257111,35507,7
257960,35507,9
258846,35507,6
258870,35507,2
280314,12445,8
287966,12445,7
293088,12445,8
294797,12445,8
246452,12445,8
295297,12445,8
302306,12445,4
308642,12445,9
310957,12445,9
131353,12445,8
120017,12445,6
228249,12445,6
155963,12445,8
199401,12445,10
192843,12445,10
187737,12445,10
258942,35507,8
258951,35507,6
258996,35507,4
259017,35507,8
259079,35507,7
259181,35507,9
259281,35507,7
259502,35507,8
320158,35507,6
320784,35507,8
320890,35507,10
260612,35507,5
322981,35507,8
263259,35507,5
263860,35507,6
255628,35507,9
255798,35507,9
64391,12445,8
64495,12445,10
64503,12445,9
65699,12445,8
61971,12445,8
115823,12445,10
315472,12445,8
241445,12445,7
263840,12445,7
189244,12445,10
205708,12445,10
189477,12445,10
119235,12445,8
202913,12445,10
201567,12445,9
64531,12445,8
261909,35507,6
262580,35507,8
262610,35507,8
262792,35507,5
263044,35507,10
263997,35507,5
264841,35507,7
264967,35507,10
265063,35507,9
265378,35507,9
268866,35507,8
269783,35507,8
270185,35507,9
271243,35507,8
271669,35507,7
274291,35507,7
60831,12445,7
233194,12445,10
238772,12445,8
90625,12445,10
280931,12445,10
252482,12445,10
225231,12445,10
208921,12445,9
206027,12445,6
185256,12445,6
79908,12445,8
64377,12445,8
201404,12445,8
63171,12445,10
84851,12445,10
200048,12445,8
118925,12445,10
258883,35507,8
258885,35507,5
258901,35507,6
258934,35507,7
259174,35507,5
259809,35507,6
260570,35507,8
283640,35507,6
285160,35507,7
285321,35507,9
285993,35507,7
286193,35507,10
286792,35507,10
266265,35507,7
254516,35507,7
254613,35507,8
255692,35507,9
220493,12445,8
64505,12445,8
194644,12445,10
322236,12445,10
325446,12445,9
64399,12445,9
68583,12445,9
166943,12445,6
185917,12445,7
222940,12445,4
76005,12445,10
65181,12445,8
278732,12445,8
63969,12445,7
319518,12445,10
166617,12445,7
262321,35507,10
263752,35507,7
311486,35507,7
312727,35507,9
258180,35507,5
258959,35507,9
259569,35507,10
275476,35507,9
296029,35507,8
256643,35507,5
266381,35507,1
259377,35507,6
261755,35507,7
299516,35507,7
270502,35507,8
272872,1254,10
193659,1254,9
182610,1254,10
37756,1254,6
274459,1254,3
307209,1254,10
30966,1254,8
17387,1254,10
290532,1254,6
24563,1254,9
295674,1254,8
12636,1254,9
23423,1254,7
7684,1254,9
64413,12445,7
89955,12445,9
190459,12445,5
64367,12445,10
64375,12445,8
59677,12445,8
143119,12445,9
189186,12445,5
317992,12445,10
181323,12445,9
67067,12445,6
117089,12445,6
108873,12445,10
283917,12445,8
60871,12445,7
204757,12445,7
64417,12445,8
143141,12445,10
149247,12445,7
60759,12445,9
324475,38349,7
259167,35507,3
255897,35507,3
256412,35507,9
257043,35507,8
258027,35507,1
258881,35507,3
256142,35507,3
258929,35507,2
259307,35507,4
256293,35507,9
255683,35507,9
255098,35507,2
256137,35507,1
254552,35507,3
255010,35507,9
258841,35507,7
254530,35507,9
258874,35507,5
258859,35507,10
258845,35507,3
35187,9465,9
34801,9465,9
34809,9465,9
35390,9465,9
320066,1472,9
21642,1472,7
13515,4181,9
148909,4181,10
37490,4181,9
28497,4181,10
287564,4181,10
320661,4181,9
61587,4181,10
293085,4181,9
277118,4181,10
278132,4181,10
197721,4181,10
236038,2904,10
113699,2904,9
113693,2904,9
99193,2904,8
141447,2904,10
61025,2904,10
100809,2904,10
34152,2904,8
56083,2904,10
123329,2904,10
8292,2904,8
240607,2904,10
241176,2904,7
291906,2904,7
244594,2904,10
246200,2904,9
248044,2904,7
308527,2904,7
313733,2904,7
256192,2904,10
203544,5114,10
29856,5114,10
138419,5114,10
14342,5114,7
303588,5114,4
279606,5114,7
242999,5114,8
261993,5114,10
263067,5114,10
264445,5114,10
265987,5114,10
311348,5114,9
311474,5114,10
285359,5114,5
184108,5114,8
163523,5114,10
43775,5114,10
23358,5114,9
27418,5114,10
313593,38000,8
315781,38000,8
316184,38000,10
316204,38000,10
317061,38000,7
317351,38000,10
321187,38000,10
309702,38000,8
310240,38000,10
311126,38000,9
318140,38000,10
318543,38000,9
318549,38000,9
318557,38000,8
318575,38000,9
318579,38000,8
318613,38000,8
318626,38000,9
318744,38000,9
318751,38000,9
318776,38000,9
318785,38000,9
318789,38000,7
318796,38000,10
260193,34599,9
260524,34599,7
260605,34599,8
261019,34599,10
261153,34599,10
261226,34599,10
293390,34599,10
261602,34599,9
295680,34599,8
264039,34599,9
297895,34599,9
298950,34599,8
301460,34599,7
266440,34599,9
266505,34599,9
268094,34599,8
268252,34599,6
268898,34599,7
206169,30276,7
219668,30276,6
206226,30276,8
208657,30276,7
206348,30276,9
206764,30276,9
207990,30276,7
208111,30276,10
206646,30276,10
206189,30276,9
208391,30276,10
206772,30276,8
206794,30276,9
206376,30276,10
206993,30276,10
206389,30276,7
225165,30276,9
207217,30276,9
207569,30276,10
206362,30276,10
84213,12893,9
100163,4898,7
278655,14349,6
173087,4898,4
279591,35073,5
226283,4898,9
34446,4898,9
21931,4898,9
253428,4898,8
25649,4898,7
194260,4898,9
188347,4898,10
139503,4898,7
29711,4898,9
13836,4898,9
238192,4898,9
238538,4898,8
246054,4898,9
219700,4898,7
218703,4898,9
210308,4898,10
215509,4898,9
218405,4898,8
31008,4898,9
142225,4898,10
45127,4898,10
45961,4898,10
130375,4898,10
48959,4898,10
95773,4898,9
248167,4898,6
29597,4898,10
29659,4898,10
93451,4898,9
85825,4898,8
84061,4898,8
35632,4898,9
85171,4898,9
21422,4898,9
50425,4898,8
39331,4898,9
127451,4898,9
131153,4898,10
31050,4898,10
75009,4898,10
40455,4898,10
80448,4898,10
69045,4898,10
43911,4898,9
54813,4898,10
228857,4898,6
68143,4898,10
84933,4898,10
82544,4898,10
136877,4898,7
123779,4898,9
113701,4898,9
111183,4898,10
85907,4898,10
84037,4898,8
83146,4898,8
93225,4898,10
93823,4898,9
101573,4898,10
223831,4898,9
94279,4898,10
63987,4898,8
19986,4898,10
13818,4898,10
21118,4898,10
32291,4898,9
254092,4898,8
261302,4898,9
269168,4898,4
158069,4898,9
24008,4898,7
78720,4898,9
77953,4898,9
214283,4898,9
84833,4898,10
103633,4898,7
223562,4898,10
156173,4898,10
86125,4898,8
21635,4898,10
201320,4898,8
41841,4898,10
233521,4898,7
153025,4898,9
236734,4898,7
217446,4898,8
45501,4898,7
138759,4898,9
197262,4898,7
281100,4898,6
282573,4898,7
285721,4898,8
243487,4898,2
246247,4898,10
246256,4898,10
246909,4898,10
309654,4898,7
300193,4898,7
254446,4898,8
14115,4898,10
219418,4898,10
146203,4898,8
136961,4898,4
220607,4898,8
170403,4898,10
58065,4898,10
53893,4898,9
28659,4898,7
49563,4898,10
188349,4898,9
233763,4898,10
192075,4898,10
195916,4898,10
208255,4898,8
226480,4898,6
26206,4898,10
226648,4898,10
256935,4898,10
316866,4898,5
239663,4898,9
321123,4898,9
321258,4898,8
321369,4898,10
321539,4898,9
322865,4898,5
240721,4898,10
262523,4898,4
245558,4898,8
112963,4898,1
53463,4898,9
49721,4898,10
188504,4898,6
38950,4898,8
196747,4898,8
200829,4898,10
19810,4898,7
209701,4898,5
21302,4898,10
279519,4898,5
241774,4898,9
191328,4898,5
228598,4898,1
194115,4898,9
119697,4898,10
22086,4898,10
170455,4898,7
19621,4898,7
25253,4898,10
68939,4898,8
34453,4898,10
28646,4898,8
65249,4898,6
